complaint_id,date,district,category,text,sentiment,resolution_days,smart_platform_used
C015810,2023-04-28,강북구,교통,강북구 스쿨존 과속 단속 카메라 설치를 요청합니다.,중립,6,0
C015811,2023-04-28,강북구,환경,강북구 미세먼지 저감 정책을 강화해주세요.,긍정,4,0
C015812,2023-04-29,강남구,안전,강남구 서초동 CCTV 설치로 범죄 예방이 필요합니다.,긍정,1,1
C015813,2023-04-29,송파구,환경,송파구 대기오염 측정소 데이터를 실시간으로 공개해주세요.,중립,4,0
C015814,2023-04-29,송파구,교통,출퇴근 시간대 송파구 잠실동 버스 배차 간격이 너무 깁니다.,중립,9,0
C015815,2023-04-29,강북구,기타,신촌동 체육시설 이용료 할인 제도를 도입해주세요.,부정,3,0
C015816,2023-04-29,강북구,기타,상암동 도서관 장서 확충 및 운영시간 연장을 부탁드립니다.,중립,2,1
C015817,2023-04-30,송파구,기타,송파구 문화센터 프로그램을 다양화해주세요.,긍정,5,0
C015818,2023-04-30,강북구,환경,강북구 강남역 쓰레기 불법 투기 문제가 심각합니다.,긍정,5,0
C015819,2023-04-30,서초구,안전,역삼동에 비상벨 설치를 건의합니다.,긍정,3,0
C015820,2023-04-30,마포구,교통,마포구에 자전거 도로 확충이 시급합니다.,중립,8,0
C015821,2023-04-30,서초구,안전,강남역 보안등 추가 설치로 골목길 안전을 확보해주세요.,부정,2,0
C015822,2023-04-30,강남구,복지,강남구 보육시설 대기 기간이 너무 깁니다. 개선 방안이 필요합니다.,긍정,5,1
C015823,2023-04-30,서초구,복지,역삼동 경로당 시설 개선을 요청드립니다.,긍정,4,1
C015824,2023-05-01,송파구,교통,서초동 주변 불법 주차로 통행에 불편을 겪고 있습니다.,부정,5,0
C015825,2023-05-01,강북구,복지,장애인 편의시설이 잠실동에 부족합니다.,긍정,7,1
C015826,2023-05-01,서초구,복지,장애인 편의시설이 상암동에 부족합니다.,중립,9,1
C015827,2023-05-01,강북구,안전,청담동 가로등이 어두워 야간 통행이 불안합니다.,부정,1,1
C015828,2023-05-01,마포구,복지,마포구 보육시설 대기 기간이 너무 깁니다. 개선 방안이 필요합니다.,중립,9,0
C015829,2023-05-01,송파구,교통,서초동에 횡단보도 신설이 필요합니다. 안전사고 위험이 큽니다.,중립,5,0
C015830,2023-05-01,강남구,안전,강남구 화재 예방 캠페인을 정기적으로 실시해주세요.,긍정,1,1
C015831,2023-05-01,강남구,안전,서초동 보안등 추가 설치로 골목길 안전을 확보해주세요.,긍정,1,1
C015832,2023-05-01,마포구,교통,마포구 스쿨존 과속 단속 카메라 설치를 요청합니다.,중립,6,0
C015833,2023-05-01,강북구,기타,강북구 주민센터 주차 공간이 부족합니다.,중립,2,1
C015834,2023-05-01,강남구,복지,강남구 청년 일자리 지원 프로그램을 확대해주세요.,중립,5,1
C015835,2023-05-01,강남구,교통,강남구 심야 버스 노선 증편을 건의합니다.,중립,6,0
C015836,2023-05-01,마포구,환경,마포구 교대역 쓰레기 불법 투기 문제가 심각합니다.,부정,7,0
C015837,2023-05-01,송파구,기타,서초동 공공시설 예약 시스템 개선이 필요합니다.,중립,6,0
C015838,2023-05-01,마포구,기타,마포구 청담동에 공공 와이파이 확충을 요청합니다.,부정,4,0
C015839,2023-05-01,강남구,안전,청담동 지진 대비 시설 점검이 필요합니다.,중립,3,0
C015840,2023-05-01,마포구,교통,서초동에 횡단보도 신설이 필요합니다. 안전사고 위험이 큽니다.,긍정,4,0
C015841,2023-05-01,서초구,복지,서초구 보육시설 대기 기간이 너무 깁니다. 개선 방안이 필요합니다.,긍정,7,1
C015842,2023-05-01,강북구,환경,강북구 강남역 쓰레기 불법 투기 문제가 심각합니다.,중립,5,0
C015843,2023-05-01,송파구,교통,출퇴근 시간대 송파구 교대역 버스 배차 간격이 너무 깁니다.,중립,7,0
C015844,2023-05-01,강남구,환경,강남구 미세먼지 저감 정책을 강화해주세요.,부정,3,1
C015845,2023-05-01,마포구,교통,마포구 지역 교통체증이 심각합니다. 신호 체계 개선이 필요합니다.,중립,6,0
C015846,2023-05-01,강북구,복지,강북구 청년 일자리 지원 프로그램을 확대해주세요.,긍정,7,1
C015847,2023-05-01,강남구,교통,서초동 주변 불법 주차로 통행에 불편을 겪고 있습니다.,중립,3,1
C015848,2023-05-01,마포구,환경,청담동 가로수 관리가 미흡합니다. 정기 점검 부탁드립니다.,긍정,5,0
C015849,2023-05-01,마포구,기타,마포구 상암동에 공공 와이파이 확충을 요청합니다.,긍정,4,0
C015850,2023-05-01,송파구,기타,송파구 지역 축제 개최를 건의합니다.,중립,4,0
C015851,2023-05-01,강남구,복지,강남구 청년 일자리 지원 프로그램을 확대해주세요.,중립,9,0
C015852,2023-05-01,강북구,안전,강북구 어린이 보호구역 안전시설을 강화해주세요.,긍정,1,1
C015853,2023-05-02,송파구,기타,역삼동 체육시설 이용료 할인 제도를 도입해주세요.,긍정,5,0
C015854,2023-05-02,강북구,복지,강북구 청년 일자리 지원 프로그램을 확대해주세요.,긍정,10,0
C015855,2023-05-02,강북구,기타,상암동에 스마트 도시 서비스를 확대해주세요.,부정,3,0
C015856,2023-05-02,송파구,환경,역삼동 소음공해로 인한 피해가 큽니다. 조치 바랍니다.,중립,6,0
C015857,2023-05-02,강북구,교통,강북구 심야 버스 노선 증편을 건의합니다.,긍정,4,1
C015858,2023-05-02,강남구,환경,잠실동 가로수 관리가 미흡합니다. 정기 점검 부탁드립니다.,긍정,3,1
C015859,2023-05-02,강북구,교통,강북구 잠실동에 신호등이 고장났습니다. 빠른 수리 부탁드립니다.,중립,4,1
C015860,2023-05-02,강북구,기타,강북구 문화센터 프로그램을 다양화해주세요.,긍정,1,1
C015861,2023-05-02,마포구,복지,장애인 편의시설이 상암동에 부족합니다.,중립,7,0
C015862,2023-05-02,마포구,환경,마포구 하천 수질 개선이 필요합니다.,중립,5,0
C015863,2023-05-02,송파구,환경,역삼동 공원에 쓰레기통이 부족합니다. 추가 설치 부탁드립니다.,긍정,3,1
C015864,2023-05-02,강북구,기타,강북구 교대역에 공공 와이파이 확충을 요청합니다.,긍정,3,1
C015865,2023-05-02,강남구,교통,강남구 스쿨존 과속 단속 카메라 설치를 요청합니다.,중립,3,1
C015866,2023-05-02,강북구,기타,잠실동에 스마트 도시 서비스를 확대해주세요.,긍정,3,1
C015867,2023-05-02,마포구,안전,마포구 교대역 CCTV 설치로 범죄 예방이 필요합니다.,긍정,2,0
C015868,2023-05-03,강북구,안전,신촌동 보안등 추가 설치로 골목길 안전을 확보해주세요.,중립,1,1
C015869,2023-05-03,강북구,안전,강남역 지진 대비 시설 점검이 필요합니다.,긍정,1,1
C015870,2023-05-03,송파구,기타,송파구 상암동에 공공 와이파이 확충을 요청합니다.,중립,6,0
C015871,2023-05-03,송파구,기타,송파구 역삼동에 공공 와이파이 확충을 요청합니다.,긍정,2,1
C015872,2023-05-03,강남구,기타,교대역 체육시설 이용료 할인 제도를 도입해주세요.,중립,3,1
C015873,2023-05-03,송파구,교통,송파구 지역 교통체증이 심각합니다. 신호 체계 개선이 필요합니다.,중립,8,0
C015874,2023-05-03,강북구,교통,강북구 심야 버스 노선 증편을 건의합니다.,중립,7,0
C015875,2023-05-03,마포구,복지,마포구 기초생활수급자 지원 절차를 간소화해주세요.,긍정,12,0
C015876,2023-05-03,강북구,복지,교대역 다문화가정 지원 센터 운영 시간을 연장해주세요.,긍정,6,1
C015877,2023-05-03,강남구,기타,강남구 지역 축제 개최를 건의합니다.,중립,2,1
C015878,2023-05-03,마포구,교통,마포구에 자전거 도로 확충이 시급합니다.,긍정,8,0
C015879,2023-05-03,강남구,기타,상암동 체육시설 이용료 할인 제도를 도입해주세요.,긍정,1,1
C015880,2023-05-03,강북구,복지,강북구 청년 일자리 지원 프로그램을 확대해주세요.,긍정,4,1
C015881,2023-05-03,서초구,환경,상암동 공원에 쓰레기통이 부족합니다. 추가 설치 부탁드립니다.,긍정,6,0
C015882,2023-05-03,강남구,교통,강남역에 횡단보도 신설이 필요합니다. 안전사고 위험이 큽니다.,긍정,4,1
C015883,2023-05-03,마포구,기타,마포구 주민센터 주차 공간이 부족합니다.,긍정,2,1
C015884,2023-05-03,서초구,교통,출퇴근 시간대 서초구 청담동 버스 배차 간격이 너무 깁니다.,긍정,3,1
C015885,2023-05-03,송파구,기타,잠실동 도서관 장서 확충 및 운영시간 연장을 부탁드립니다.,중립,3,1
C015886,2023-05-03,강남구,교통,강남구 역삼동에 신호등이 고장났습니다. 빠른 수리 부탁드립니다.,긍정,2,1
C015887,2023-05-03,마포구,복지,마포구 청년 일자리 지원 프로그램을 확대해주세요.,긍정,6,1
C015888,2023-05-03,강북구,복지,청담동에 아동 돌봄센터 추가 설치가 필요합니다.,긍정,2,1
C015889,2023-05-03,강남구,교통,강남구에 자전거 도로 확충이 시급합니다.,긍정,5,1
C015890,2023-05-04,강남구,교통,강남구 지역 교통체증이 심각합니다. 신호 체계 개선이 필요합니다.,부정,3,1
C015891,2023-05-04,송파구,교통,송파구 심야 버스 노선 증편을 건의합니다.,긍정,3,1
C015892,2023-05-04,서초구,환경,서초구 상암동 쓰레기 불법 투기 문제가 심각합니다.,중립,2,1
C015893,2023-05-04,서초구,안전,서초구 어린이 보호구역 안전시설을 강화해주세요.,중립,2,0
C015894,2023-05-04,강남구,안전,강남구 재난 대피소 위치를 명확히 안내해주세요.,긍정,2,0
C015895,2023-05-04,강북구,교통,출퇴근 시간대 강북구 강남역 버스 배차 간격이 너무 깁니다.,긍정,3,1
C015896,2023-05-04,마포구,환경,마포구 하천 수질 개선이 필요합니다.,중립,5,0
C015897,2023-05-04,마포구,안전,강남역 지진 대비 시설 점검이 필요합니다.,부정,4,0
C015898,2023-05-04,강북구,교통,출퇴근 시간대 강북구 서초동 버스 배차 간격이 너무 깁니다.,긍정,3,1
C015899,2023-05-04,송파구,교통,송파구에 자전거 도로 확충이 시급합니다.,부정,6,0
C015900,2023-05-04,강남구,복지,잠실동에 아동 돌봄센터 추가 설치가 필요합니다.,긍정,6,1
C015901,2023-05-04,송파구,안전,송파구 교대역 CCTV 설치로 범죄 예방이 필요합니다.,부정,1,0
C015902,2023-05-04,마포구,안전,마포구 화재 예방 캠페인을 정기적으로 실시해주세요.,중립,2,0
C015903,2023-05-04,강남구,안전,신촌동 가로등이 어두워 야간 통행이 불안합니다.,긍정,1,1
C015904,2023-05-04,마포구,기타,마포구 주민센터 주차 공간이 부족합니다.,긍정,3,0
C015905,2023-05-04,강남구,복지,교대역 다문화가정 지원 센터 운영 시간을 연장해주세요.,긍정,7,1
C015906,2023-05-04,강북구,복지,강북구 청년 일자리 지원 프로그램을 확대해주세요.,부정,9,0
C015907,2023-05-04,강남구,복지,강남구 청년 일자리 지원 프로그램을 확대해주세요.,긍정,5,1
C015908,2023-05-04,강북구,환경,강북구 서초동 쓰레기 불법 투기 문제가 심각합니다.,중립,3,1
C015909,2023-05-04,서초구,환경,서초구 미세먼지 저감 정책을 강화해주세요.,부정,6,0
C015910,2023-05-04,송파구,복지,송파구에 거주하는 독거노인입니다. 복지 서비스 신청 방법을 알려주세요.,긍정,7,0
C015911,2023-05-04,마포구,안전,마포구 어린이 보호구역 안전시설을 강화해주세요.,중립,1,0
C015912,2023-05-04,서초구,환경,서초구 대기오염 측정소 데이터를 실시간으로 공개해주세요.,부정,5,0
C015913,2023-05-04,마포구,환경,마포구 하천 수질 개선이 필요합니다.,긍정,3,0
C015914,2023-05-04,강북구,교통,교대역에 횡단보도 신설이 필요합니다. 안전사고 위험이 큽니다.,긍정,4,1
C015915,2023-05-05,강남구,환경,강남구 강남역 쓰레기 불법 투기 문제가 심각합니다.,긍정,2,1
C015916,2023-05-05,송파구,환경,서초동 재활용 분리수거함이 항상 가득 차 있습니다.,부정,4,0
C015917,2023-05-05,송파구,기타,교대역 공공시설 예약 시스템 개선이 필요합니다.,긍정,2,1
C015918,2023-05-05,서초구,환경,신촌동 공원에 쓰레기통이 부족합니다. 추가 설치 부탁드립니다.,부정,4,0
C015919,2023-05-05,강북구,환경,강북구 하천 수질 개선이 필요합니다.,중립,3,1
C015920,2023-05-05,강북구,교통,강북구 서초동에 신호등이 고장났습니다. 빠른 수리 부탁드립니다.,중립,3,1
C015921,2023-05-05,마포구,안전,역삼동 보안등 추가 설치로 골목길 안전을 확보해주세요.,중립,3,0
C015922,2023-05-05,강북구,환경,강북구 미세먼지 저감 정책을 강화해주세요.,중립,3,0
C015923,2023-05-05,서초구,교통,잠실동에 횡단보도 신설이 필요합니다. 안전사고 위험이 큽니다.,부정,2,1
C015924,2023-05-05,마포구,환경,마포구 대기오염 측정소 데이터를 실시간으로 공개해주세요.,부정,5,0
C015925,2023-05-05,강북구,교통,강북구 스쿨존 과속 단속 카메라 설치를 요청합니다.,긍정,3,1
C015926,2023-05-05,마포구,기타,청담동 공공시설 예약 시스템 개선이 필요합니다.,긍정,2,1
C015927,2023-05-05,마포구,교통,마포구 지역 교통체증이 심각합니다. 신호 체계 개선이 필요합니다.,부정,6,0
C015928,2023-05-05,강북구,기타,청담동 공공시설 예약 시스템 개선이 필요합니다.,중립,3,1
C015929,2023-05-05,강북구,복지,청담동 다문화가정 지원 센터 운영 시간을 연장해주세요.,긍정,4,1
C015930,2023-05-05,마포구,복지,마포구에 거주하는 독거노인입니다. 복지 서비스 신청 방법을 알려주세요.,긍정,9,0
C015931,2023-05-05,강북구,복지,강북구 청년 일자리 지원 프로그램을 확대해주세요.,긍정,11,0
C015932,2023-05-05,강남구,환경,강남역 소음공해로 인한 피해가 큽니다. 조치 바랍니다.,부정,4,0
C015933,2023-05-05,강북구,교통,강북구 심야 버스 노선 증편을 건의합니다.,긍정,4,1
C015934,2023-05-05,강남구,교통,서초동에 횡단보도 신설이 필요합니다. 안전사고 위험이 큽니다.,긍정,5,0
C015935,2023-05-05,송파구,교통,강남역에 횡단보도 신설이 필요합니다. 안전사고 위험이 큽니다.,중립,6,0
C015936,2023-05-05,강남구,교통,강남구 지역 교통체증이 심각합니다. 신호 체계 개선이 필요합니다.,긍정,3,1
C015937,2023-05-06,강남구,안전,강남구 상암동 CCTV 설치로 범죄 예방이 필요합니다.,긍정,2,0
